ID,Customer_ID,Order_Date,Order_Month,Order_Quarter,Warehouse_Block,Shipment_Mode,Product_Category,Product_Importance,Gender,Weight_gms,Product_Cost,Discount,Customer_Rating,Customer_Care_Calls,Prior_Purchases,Delivery_Status,Delivery_Label,Delivery_Days,Risk_Score,Risk_Score_Value,Return_Risk,Return_Flag,Estimated_Revenue_Loss,Customer_Segment
2468,4860,2023-01-07,1,1,F,Flight,Beauty,medium,F,1299,170,48,1,5,3,1,On-Time,3,high,3,High,Yes,25.5,High-Return Customer
2469,1273,2024-08-22,8,3,A,Flight,Sports,medium,M,1805,148,2,2,4,3,1,On-Time,5,medium,2,Medium,Yes,22.2,Loyal Customer
2470,3013,2024-11-24,11,4,B,Flight,Sports,medium,M,1875,141,61,2,4,3,1,On-Time,5,medium,2,Medium,Yes,21.15,Discount-Driven
2471,2343,2023-07-10,7,3,C,Flight,Beauty,medium,F,1497,169,14,5,5,2,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
2472,1337,2024-04-01,4,2,F,Flight,Grocery,medium,M,1802,143,12,2,5,3,1,On-Time,5,medium,2,Medium,Yes,21.45,Loyal Customer
2473,2389,2024-12-20,12,4,D,Flight,Fashion,low,F,1553,156,60,5,4,3,1,On-Time,6,low,1,Low,No,0.0,Discount-Driven
2474,4566,2024-01-21,1,1,F,Flight,Furniture,medium,F,2193,241,19,1,5,4,1,On-Time,6,medium,2,Medium,Yes,36.15,Loyal Customer
2475,1606,2023-10-05,10,4,A,Flight,Sports,medium,F,2307,212,13,4,3,3,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
2476,1165,2024-03-23,3,1,B,Flight,Fashion,medium,M,2293,265,30,3,5,3,1,On-Time,5,medium,2,Medium,Yes,39.75,Loyal Customer
2477,2567,2023-02-21,2,1,C,Flight,Beauty,low,F,2980,243,60,4,3,3,1,On-Time,3,low,1,Low,No,0.0,Discount-Driven
2478,3058,2024-02-09,2,1,F,Flight,Fashion,medium,M,3330,209,15,2,5,4,1,On-Time,5,medium,2,Medium,Yes,31.35,Loyal Customer
2479,2324,2024-01-31,1,1,D,Flight,Furniture,medium,M,2688,229,21,5,4,3,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
2480,1728,2024-11-24,11,4,F,Flight,Fashion,low,F,3496,257,45,1,3,2,1,On-Time,3,medium,2,Medium,Yes,38.55,Discount-Driven
2481,3848,2023-07-30,7,3,A,Flight,Fashion,low,M,3893,209,49,5,5,3,1,On-Time,3,medium,2,Medium,Yes,31.35,Discount-Driven
2482,3043,2024-12-10,12,4,B,Flight,Fashion,medium,M,1897,142,23,3,3,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
2483,1101,2023-09-27,9,3,C,Flight,Fashion,medium,M,3181,208,12,5,3,4,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
2484,4496,2024-06-28,6,2,F,Ship,Electronics,low,F,1278,167,15,3,6,6,1,On-Time,4,medium,2,Medium,Yes,25.05,Loyal Customer
2485,2415,2024-09-05,9,3,D,Ship,Sports,medium,M,2334,266,16,5,3,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2486,1778,2023-10-09,10,4,F,Ship,Beauty,medium,M,3382,210,44,3,5,2,1,On-Time,4,medium,2,Medium,Yes,31.5,Discount-Driven
2487,1213,2024-02-02,2,1,A,Ship,Furniture,medium,F,1447,147,49,2,2,2,1,On-Time,6,medium,2,Medium,Yes,22.05,Discount-Driven
2488,4762,2023-08-04,8,3,B,Ship,Beauty,medium,M,1665,132,8,2,5,2,1,On-Time,3,medium,2,Medium,Yes,19.8,Loyal Customer
2489,2111,2024-03-07,3,1,C,Ship,Electronics,medium,F,3716,269,21,4,3,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2490,2576,2023-11-17,11,4,F,Ship,Electronics,medium,F,1099,148,48,3,5,3,1,On-Time,6,medium,2,Medium,Yes,22.2,Discount-Driven
2491,3448,2024-09-30,9,3,D,Ship,Electronics,high,M,3675,268,32,5,4,2,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2492,3635,2024-05-07,5,2,F,Ship,Sports,low,F,1301,156,43,5,3,2,1,On-Time,5,low,1,Low,No,0.0,Discount-Driven
2493,3936,2024-08-28,8,3,A,Ship,Electronics,low,M,3506,222,63,1,5,4,1,On-Time,7,high,3,High,Yes,33.3,High-Return Customer
2494,4117,2024-08-08,8,3,B,Ship,Fashion,high,F,1365,151,31,5,4,3,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
2495,2695,2023-05-08,5,2,C,Ship,Beauty,low,F,3652,236,28,3,3,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
2496,4534,2023-03-15,3,1,F,Ship,Grocery,medium,F,3049,229,12,5,3,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
2497,1591,2024-04-20,4,2,D,Ship,Furniture,low,M,2664,261,42,3,4,3,1,On-Time,5,medium,2,Medium,Yes,39.15,Discount-Driven
2498,2333,2024-03-27,3,1,F,Ship,Electronics,low,M,3757,229,6,1,2,4,1,On-Time,5,medium,2,Medium,Yes,34.35,Loyal Customer
2499,2109,2024-04-06,4,2,A,Ship,Beauty,low,F,2317,205,60,5,4,3,1,On-Time,5,low,1,Low,No,0.0,Discount-Driven
2500,3139,2024-03-13,3,1,B,Ship,Electronics,low,M,3883,240,8,4,3,2,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
2501,4731,2023-09-13,9,3,C,Ship,Sports,low,F,2622,209,59,3,4,6,1,On-Time,4,medium,2,Medium,Yes,31.35,Discount-Driven
2502,3720,2024-03-23,3,1,F,Ship,Electronics,low,M,2526,252,35,1,2,2,1,On-Time,3,medium,2,Medium,Yes,37.8,Loyal Customer
2503,1713,2023-04-12,4,2,D,Ship,Electronics,medium,M,1102,140,48,4,3,2,1,On-Time,5,low,1,Low,No,0.0,Discount-Driven
2504,1935,2024-07-12,7,3,F,Ship,Electronics,low,F,1842,156,57,4,5,2,1,On-Time,3,medium,2,Medium,Yes,23.4,Discount-Driven
2505,2951,2024-11-07,11,4,A,Ship,Electronics,medium,M,3448,190,33,2,2,8,1,On-Time,3,medium,2,Medium,Yes,28.5,Loyal Customer
2506,1241,2023-10-10,10,4,B,Ship,Furniture,medium,M,1853,138,5,4,3,6,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
2507,3043,2023-07-23,7,3,C,Ship,Beauty,low,F,2899,243,35,4,5,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
2508,4936,2023-03-27,3,1,F,Ship,Sports,low,M,3027,183,58,1,3,2,1,On-Time,5,medium,2,Medium,Yes,27.45,Discount-Driven
2509,1001,2023-11-20,11,4,D,Ship,Electronics,medium,M,3244,190,26,5,3,10,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2510,3272,2023-06-13,6,2,F,Ship,Electronics,low,M,2451,235,27,1,5,2,1,On-Time,5,medium,2,Medium,Yes,35.25,Loyal Customer
2511,3848,2023-02-26,2,1,A,Ship,Electronics,medium,M,1953,143,63,2,3,6,1,On-Time,5,medium,2,Medium,Yes,21.45,Discount-Driven
2512,2768,2023-07-25,7,3,B,Ship,Electronics,medium,F,1470,176,45,1,3,2,1,On-Time,3,medium,2,Medium,Yes,26.4,Discount-Driven
2513,2949,2024-03-04,3,1,C,Ship,Fashion,low,F,1498,178,39,5,3,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2514,3636,2023-05-28,5,2,F,Ship,Fashion,medium,F,3706,270,59,2,3,2,1,On-Time,7,medium,2,Medium,Yes,40.5,Discount-Driven
2515,3163,2023-10-28,10,4,D,Ship,Grocery,low,M,1479,141,7,4,4,2,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
2516,4737,2023-10-17,10,4,F,Ship,Electronics,medium,M,3342,220,8,3,4,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
2517,1917,2023-01-21,1,1,A,Ship,Grocery,medium,F,3482,264,56,5,5,3,1,On-Time,7,medium,2,Medium,Yes,39.6,Discount-Driven
2518,4174,2023-05-17,5,2,B,Ship,Furniture,low,F,1256,150,48,5,3,2,1,On-Time,3,low,1,Low,No,0.0,Discount-Driven
2519,3241,2024-01-04,1,1,C,Ship,Grocery,medium,M,1519,175,4,4,3,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2520,4237,2024-06-05,6,2,F,Ship,Beauty,medium,F,3356,223,19,4,2,3,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
2521,3918,2024-07-10,7,3,D,Ship,Fashion,high,M,1583,162,12,4,4,10,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
2522,1089,2024-03-11,3,1,F,Ship,Fashion,medium,M,2972,221,42,4,6,10,1,On-Time,5,medium,2,Medium,Yes,33.15,Discount-Driven
2523,2709,2023-01-30,1,1,A,Ship,Electronics,low,M,2668,216,40,1,5,3,1,On-Time,6,medium,2,Medium,Yes,32.4,Loyal Customer
2524,3169,2024-03-23,3,1,B,Ship,Electronics,medium,M,1724,133,9,5,5,10,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
2525,1142,2023-08-13,8,3,C,Ship,Furniture,high,M,2353,191,3,2,4,3,1,On-Time,6,medium,2,Medium,Yes,28.65,Loyal Customer
2526,4041,2024-01-21,1,1,F,Ship,Sports,low,M,1483,156,39,5,4,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
2527,1105,2024-11-19,11,4,D,Ship,Furniture,medium,F,2669,252,30,1,4,3,1,On-Time,5,medium,2,Medium,Yes,37.8,Loyal Customer
2528,1886,2024-08-30,8,3,F,Ship,Beauty,low,M,3417,198,2,5,3,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
2529,1427,2024-03-04,3,1,A,Ship,Electronics,medium,M,1033,139,21,3,2,8,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
2530,2328,2024-06-12,6,2,B,Ship,Electronics,low,M,1551,255,19,1,2,3,1,On-Time,4,medium,2,Medium,Yes,38.25,Loyal Customer
2531,2895,2023-01-28,1,1,C,Ship,Furniture,low,F,1689,141,23,1,4,2,1,On-Time,6,medium,2,Medium,Yes,21.15,Loyal Customer
2532,2994,2023-05-06,5,2,F,Ship,Furniture,high,F,1458,151,39,1,4,3,1,On-Time,5,medium,2,Medium,Yes,22.65,Loyal Customer
2533,1316,2024-05-13,5,2,D,Ship,Furniture,low,F,3976,236,54,5,3,3,1,On-Time,5,low,1,Low,No,0.0,Discount-Driven
2534,2986,2023-07-06,7,3,F,Ship,Fashion,medium,F,3223,229,46,4,3,3,1,On-Time,4,low,1,Low,No,0.0,Discount-Driven
2535,1634,2024-10-15,10,4,A,Ship,Grocery,low,F,2787,261,6,3,4,3,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
2536,2925,2024-01-07,1,1,B,Ship,Grocery,low,F,3614,229,11,1,2,4,1,On-Time,4,medium,2,Medium,Yes,34.35,Loyal Customer
2537,3056,2023-05-18,5,2,C,Ship,Electronics,low,F,2522,205,58,4,4,3,1,On-Time,3,low,1,Low,No,0.0,Discount-Driven
2538,3821,2023-12-03,12,4,F,Ship,Fashion,low,F,3489,240,33,4,3,2,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
2539,4144,2023-08-02,8,3,D,Ship,Furniture,low,M,3532,209,62,4,4,6,1,On-Time,7,low,1,Low,No,0.0,Discount-Driven
2540,4430,2023-10-18,10,4,F,Ship,Electronics,low,F,2070,252,21,5,2,2,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
2541,3270,2024-07-23,7,3,A,Ship,Fashion,medium,F,1547,140,30,3,3,2,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
2542,2439,2024-01-06,1,1,B,Ship,Beauty,low,M,1147,156,1,3,5,2,1,On-Time,4,medium,2,Medium,Yes,23.4,Loyal Customer
2543,1552,2024-06-13,6,2,C,Ship,Sports,medium,M,2976,190,11,5,2,8,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2544,4441,2024-11-22,11,4,F,Ship,Fashion,medium,M,1078,138,49,3,3,6,1,On-Time,7,medium,2,Medium,Yes,20.7,Discount-Driven
2545,1715,2024-10-31,10,4,D,Ship,Electronics,low,F,2866,243,43,4,5,3,1,On-Time,3,medium,2,Medium,Yes,36.45,Discount-Driven
2546,2287,2024-07-02,7,3,F,Ship,Grocery,low,F,2621,183,10,5,3,2,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2547,4911,2023-10-23,10,4,A,Ship,Furniture,medium,M,2931,190,32,5,3,10,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
2548,2713,2024-08-13,8,3,B,Ship,Sports,low,F,3451,235,61,2,5,2,1,On-Time,3,high,3,High,Yes,35.25,High-Return Customer
2549,2883,2024-02-23,2,1,C,Ship,Beauty,medium,M,1323,143,2,1,3,6,1,On-Time,3,medium,2,Medium,Yes,21.45,Loyal Customer
2550,4389,2024-10-27,10,4,F,Ship,Sports,medium,M,1856,176,34,3,3,2,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
2551,2107,2023-12-27,12,4,D,Ship,Sports,low,F,1481,178,11,1,3,3,1,On-Time,6,medium,2,Medium,Yes,26.7,Loyal Customer
2552,2341,2023-06-07,6,2,F,Ship,Fashion,medium,F,2716,270,46,5,3,2,1,On-Time,6,low,1,Low,No,0.0,Discount-Driven
2553,1110,2023-03-16,3,1,A,Ship,Electronics,low,M,1340,141,10,1,4,2,1,On-Time,7,medium,2,Medium,Yes,21.15,Loyal Customer
2554,1250,2024-01-07,1,1,B,Ship,Electronics,medium,F,3109,220,63,5,4,3,1,On-Time,6,low,1,Low,No,0.0,Discount-Driven
2555,3430,2024-07-20,7,3,C,Ship,Sports,medium,F,2837,264,23,5,5,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2556,3054,2024-12-18,12,4,F,Ship,Furniture,low,M,1934,150,29,5,3,2,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
2557,1458,2024-12-27,12,4,D,Ship,Electronics,medium,F,1848,175,32,3,3,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2558,2107,2024-06-04,6,2,F,Ship,Sports,medium,M,3437,223,35,5,2,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2559,1207,2023-04-16,4,2,A,Ship,Electronics,high,M,1764,162,25,3,4,10,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
2560,1899,2024-01-02,1,1,B,Ship,Furniture,medium,F,2219,221,13,3,6,10,1,On-Time,7,medium,2,Medium,Yes,33.15,Loyal Customer
2561,4461,2024-02-06,2,1,C,Ship,Beauty,low,F,3137,216,5,5,5,3,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
2562,4385,2023-04-13,4,2,F,Ship,Sports,medium,M,1674,133,53,2,5,10,1,On-Time,3,high,3,High,Yes,19.95,High-Return Customer
2563,1021,2023-11-21,11,4,D,Ship,Grocery,high,F,3714,191,45,3,4,3,1,On-Time,6,medium,2,Medium,Yes,28.65,Discount-Driven
2564,1409,2024-01-08,1,1,F,Ship,Grocery,low,F,1836,156,33,5,4,3,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
2565,1894,2023-12-04,12,4,A,Ship,Sports,medium,F,3273,252,43,2,4,3,1,On-Time,4,medium,2,Medium,Yes,37.8,Discount-Driven
2566,1514,2023-02-02,2,1,B,Ship,Fashion,low,M,3250,198,15,2,3,3,1,On-Time,6,medium,2,Medium,Yes,29.7,Loyal Customer
2567,4198,2023-04-18,4,2,C,Ship,Beauty,medium,F,1180,139,62,4,2,8,1,On-Time,6,low,1,Low,No,0.0,Discount-Driven
2568,1808,2024-02-26,2,1,F,Ship,Fashion,low,F,1663,255,55,4,2,3,1,On-Time,5,low,1,Low,No,0.0,Discount-Driven
2569,4771,2023-09-26,9,3,D,Ship,Grocery,low,F,1495,141,8,2,4,2,1,On-Time,4,medium,2,Medium,Yes,21.15,Loyal Customer
2570,1873,2023-03-14,3,1,F,Ship,Furniture,medium,F,1254,263,63,2,5,2,1,On-Time,4,high,3,High,Yes,39.45,High-Return Customer
2571,1013,2023-06-30,6,2,A,Ship,Sports,medium,F,1892,179,41,3,3,3,1,On-Time,5,medium,2,Medium,Yes,26.85,Discount-Driven
2572,1970,2023-06-01,6,2,B,Ship,Electronics,low,M,1014,212,21,5,4,4,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2573,4025,2024-05-26,5,2,C,Ship,Grocery,low,F,1362,282,51,1,2,5,1,On-Time,7,medium,2,Medium,Yes,42.3,Discount-Driven
2574,4061,2023-03-09,3,1,F,Ship,Beauty,medium,M,1500,165,33,5,3,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
2575,4083,2024-01-07,1,1,D,Ship,Grocery,medium,F,3474,189,63,1,4,2,1,On-Time,5,medium,2,Medium,Yes,28.35,Discount-Driven
2576,3134,2023-12-14,12,4,F,Ship,Beauty,medium,M,1407,157,60,5,5,4,1,On-Time,6,medium,2,Medium,Yes,23.55,Discount-Driven
2577,4595,2024-12-09,12,4,A,Road,Beauty,low,M,1420,167,14,4,3,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
2578,3956,2023-02-01,2,1,B,Road,Sports,low,M,1668,175,42,1,3,2,1,On-Time,5,medium,2,Medium,Yes,26.25,Discount-Driven
2579,2560,2024-09-11,9,3,C,Road,Beauty,medium,M,1777,150,64,4,3,2,1,On-Time,7,low,1,Low,No,0.0,Discount-Driven
2580,2324,2023-03-20,3,1,F,Road,Fashion,low,F,1247,128,28,2,4,5,1,On-Time,3,medium,2,Medium,Yes,19.2,Loyal Customer
2581,2266,2023-09-16,9,3,D,Road,Furniture,low,M,3679,236,24,2,5,2,1,On-Time,5,medium,2,Medium,Yes,35.4,Loyal Customer
2582,3169,2024-05-11,5,2,F,Road,Grocery,medium,F,1708,162,58,3,4,2,1,On-Time,4,medium,2,Medium,Yes,24.3,Discount-Driven
2583,4218,2023-06-24,6,2,A,Road,Furniture,medium,F,3743,230,48,4,5,2,1,On-Time,7,medium,2,Medium,Yes,34.5,Discount-Driven
2584,4638,2024-01-02,1,1,B,Road,Electronics,low,F,2130,225,60,3,5,4,1,On-Time,4,medium,2,Medium,Yes,33.75,Discount-Driven
2585,1749,2023-01-15,1,1,C,Road,Grocery,medium,F,2223,285,16,2,2,2,1,On-Time,5,medium,2,Medium,Yes,42.75,Loyal Customer
2586,4427,2023-02-20,2,1,F,Road,Furniture,medium,M,2415,246,31,5,4,2,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
2587,1684,2023-04-17,4,2,D,Road,Furniture,low,F,2718,196,6,4,4,2,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2588,2927,2024-12-22,12,4,F,Road,Sports,low,M,3955,211,33,4,5,6,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
2589,4804,2024-04-13,4,2,A,Road,Sports,low,M,3621,197,4,1,3,2,1,On-Time,6,medium,2,Medium,Yes,29.55,Loyal Customer
2590,4702,2023-07-21,7,3,B,Road,Electronics,low,F,3531,203,37,3,5,2,1,On-Time,3,medium,2,Medium,Yes,30.45,Loyal Customer
2591,3356,2023-08-06,8,3,C,Road,Beauty,medium,F,1928,161,10,2,4,3,1,On-Time,5,medium,2,Medium,Yes,24.15,Loyal Customer
2592,1694,2023-02-10,2,1,F,Road,Grocery,medium,M,2201,266,62,5,5,4,1,On-Time,4,medium,2,Medium,Yes,39.9,Discount-Driven
2593,3335,2024-01-20,1,1,D,Road,Sports,low,F,2774,190,32,1,4,3,1,On-Time,3,medium,2,Medium,Yes,28.5,Loyal Customer
2594,1306,2024-12-15,12,4,F,Road,Grocery,low,F,1465,140,42,2,3,3,1,On-Time,5,medium,2,Medium,Yes,21.0,Discount-Driven
2595,4883,2023-12-02,12,4,A,Road,Electronics,medium,M,3402,274,61,1,4,4,1,On-Time,6,medium,2,Medium,Yes,41.1,Discount-Driven
2596,4665,2024-09-02,9,3,B,Road,Sports,low,M,1717,168,59,2,4,3,1,On-Time,4,medium,2,Medium,Yes,25.2,Discount-Driven
2597,2989,2024-10-22,10,4,C,Road,Sports,low,F,2203,189,61,5,3,3,1,On-Time,7,low,1,Low,No,0.0,Discount-Driven
2598,3961,2023-04-15,4,2,F,Road,Beauty,low,F,2714,231,56,2,3,3,1,On-Time,6,medium,2,Medium,Yes,34.65,Discount-Driven
2599,4794,2023-07-22,7,3,D,Flight,Grocery,medium,F,3318,189,14,1,5,3,1,On-Time,7,medium,2,Medium,Yes,28.35,Loyal Customer
2600,1661,2024-05-24,5,2,F,Flight,Grocery,medium,M,2368,220,38,1,4,2,1,On-Time,7,medium,2,Medium,Yes,33.0,Loyal Customer
2601,1548,2023-04-05,4,2,A,Flight,Grocery,medium,F,3960,190,23,4,5,2,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2602,4423,2023-06-26,6,2,B,Flight,Beauty,low,M,3423,238,30,2,4,3,1,On-Time,4,medium,2,Medium,Yes,35.7,Loyal Customer
2603,1311,2023-03-06,3,1,C,Flight,Sports,medium,F,2897,220,33,4,4,2,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
2604,3920,2024-07-06,7,3,F,Flight,Electronics,high,M,2651,194,44,5,4,2,1,On-Time,3,low,1,Low,No,0.0,Discount-Driven
2605,2082,2023-08-12,8,3,D,Flight,Grocery,medium,M,3261,203,29,3,3,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
2606,4714,2024-08-01,8,3,F,Flight,Furniture,low,M,3446,258,21,5,3,3,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
2607,3971,2024-01-15,1,1,A,Flight,Beauty,low,M,1273,151,3,5,3,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2608,2737,2023-09-12,9,3,B,Flight,Fashion,medium,F,2149,218,52,2,3,3,1,On-Time,5,medium,2,Medium,Yes,32.7,Discount-Driven
2609,1754,2023-10-25,10,4,C,Flight,Electronics,medium,M,2452,265,6,1,5,3,1,On-Time,6,medium,2,Medium,Yes,39.75,Loyal Customer
2610,1034,2024-08-03,8,3,F,Flight,Furniture,medium,M,1712,157,31,1,4,3,1,On-Time,4,medium,2,Medium,Yes,23.55,Loyal Customer
2611,1444,2023-06-20,6,2,D,Flight,Grocery,medium,F,2009,214,20,2,4,3,1,On-Time,3,medium,2,Medium,Yes,32.1,Loyal Customer
2612,3140,2024-09-04,9,3,F,Flight,Fashion,medium,M,2932,221,14,4,4,4,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
2613,2982,2024-10-13,10,4,A,Flight,Electronics,medium,M,1699,149,37,2,3,2,1,On-Time,4,medium,2,Medium,Yes,22.35,Loyal Customer
2614,2230,2024-12-18,12,4,B,Flight,Beauty,medium,F,2126,273,6,2,4,5,1,On-Time,4,medium,2,Medium,Yes,40.95,Loyal Customer
2615,1352,2023-12-30,12,4,C,Flight,Fashion,low,M,3836,253,31,1,5,5,1,On-Time,5,medium,2,Medium,Yes,37.95,Loyal Customer
2616,1902,2023-03-14,3,1,F,Flight,Sports,medium,M,1341,102,3,5,3,6,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
2617,2355,2023-03-01,3,1,D,Flight,Fashion,low,F,3186,258,56,1,4,2,1,On-Time,3,medium,2,Medium,Yes,38.7,Discount-Driven
2618,4888,2024-03-30,3,1,F,Flight,Furniture,low,F,3383,273,9,2,4,2,1,On-Time,4,medium,2,Medium,Yes,40.95,Loyal Customer
2619,3909,2023-12-02,12,4,A,Flight,Electronics,low,M,2191,187,54,2,4,2,1,On-Time,5,medium,2,Medium,Yes,28.05,Discount-Driven
2620,2748,2024-10-29,10,4,B,Flight,Furniture,medium,F,1377,151,30,1,5,2,1,On-Time,4,medium,2,Medium,Yes,22.65,Loyal Customer
2621,1158,2023-05-04,5,2,C,Ship,Furniture,medium,M,1240,120,13,4,2,2,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
2622,2977,2024-03-30,3,1,F,Ship,Grocery,low,M,3463,254,56,1,3,2,1,On-Time,7,medium,2,Medium,Yes,38.1,Discount-Driven
2623,1956,2023-01-14,1,1,D,Ship,Beauty,medium,F,1005,149,43,3,5,3,1,On-Time,5,medium,2,Medium,Yes,22.35,Discount-Driven
2624,3071,2024-02-20,2,1,F,Ship,Fashion,high,M,1464,152,26,1,4,3,1,On-Time,4,medium,2,Medium,Yes,22.8,Loyal Customer
2625,1403,2023-01-27,1,1,A,Ship,Electronics,low,F,3172,187,53,4,5,3,1,On-Time,5,medium,2,Medium,Yes,28.05,Discount-Driven
2626,3852,2023-02-19,2,1,B,Ship,Sports,low,M,1512,170,34,4,4,2,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2627,1515,2023-07-06,7,3,C,Ship,Beauty,high,F,1305,156,20,3,3,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2628,3779,2023-02-26,2,1,F,Ship,Beauty,low,M,3401,228,63,5,4,2,1,On-Time,7,low,1,Low,No,0.0,Discount-Driven
2629,2387,2024-10-28,10,4,D,Ship,Electronics,low,M,2719,272,51,1,3,2,1,On-Time,6,medium,2,Medium,Yes,40.8,Discount-Driven
2630,4453,2023-02-03,2,1,F,Ship,Beauty,low,F,1435,140,6,1,3,2,1,On-Time,3,medium,2,Medium,Yes,21.0,Loyal Customer
2631,3579,2024-06-21,6,2,A,Ship,Grocery,medium,M,3624,185,27,5,3,2,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
2632,1955,2024-01-06,1,1,B,Ship,Beauty,low,F,1772,167,5,3,5,3,1,On-Time,5,medium,2,Medium,Yes,25.05,Loyal Customer
2633,3199,2023-03-27,3,1,C,Ship,Grocery,low,F,3914,244,49,5,4,3,1,On-Time,3,low,1,Low,No,0.0,Discount-Driven
2634,4633,2023-06-09,6,2,F,Ship,Fashion,medium,F,2815,229,33,4,3,6,1,On-Time,7,low,1,Low,No,0.0,Loyal Customer
2635,2712,2024-02-29,2,1,D,Ship,Fashion,medium,F,3717,273,25,1,4,3,1,On-Time,6,medium,2,Medium,Yes,40.95,Loyal Customer
2636,3994,2024-12-12,12,4,F,Ship,Furniture,low,M,3774,204,30,3,4,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2637,1607,2023-04-16,4,2,A,Ship,Grocery,medium,M,1711,154,10,3,4,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2638,4688,2024-01-26,1,1,B,Ship,Sports,low,F,2542,254,33,1,3,4,1,On-Time,7,medium,2,Medium,Yes,38.1,Loyal Customer
2639,3467,2024-05-26,5,2,C,Ship,Fashion,low,M,1173,151,40,2,3,3,1,On-Time,3,medium,2,Medium,Yes,22.65,Loyal Customer
2640,2273,2023-10-02,10,4,F,Ship,Beauty,medium,F,3688,242,61,5,3,5,1,On-Time,4,low,1,Low,No,0.0,Discount-Driven
2641,4188,2023-10-16,10,4,D,Ship,Electronics,medium,F,1796,137,14,5,4,2,1,On-Time,3,low,1,Low,No,0.0,Loyal Customer
2642,3913,2023-09-15,9,3,F,Ship,Electronics,low,F,1634,163,41,4,4,2,1,On-Time,7,low,1,Low,No,0.0,Discount-Driven
2643,2535,2023-08-08,8,3,A,Ship,Grocery,medium,F,1343,143,16,3,3,3,1,On-Time,4,low,1,Low,No,0.0,Loyal Customer
2644,4811,2024-06-10,6,2,B,Ship,Sports,low,F,3244,196,11,4,4,3,1,On-Time,5,low,1,Low,No,0.0,Loyal Customer
2645,3625,2024-06-16,6,2,C,Ship,Furniture,low,F,3877,264,38,3,4,2,1,On-Time,6,low,1,Low,No,0.0,Loyal Customer
